id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol,future_entry_price,future_exit_price,future_profit
42737,option,-100,166.65,144.55,-2239.9999999999995,2022-03-08 06:35:00.645938+00:00,2022-03-08 07:00:09.642427+00:00,15650,pe,101,Nifty50 Every Candle_21,NIFTY,15739.0,15779.0,-4320.0
42738,option,-100,166.25,169.8,325.00000000000114,2022-03-08 06:35:00.761827+00:00,2022-03-08 07:30:02.044768+00:00,15650,pe,4,Nifty50 Pyramiding_10,NIFTY,15739.0,15728.7,709.9999999999272
42739,option,-25,492.65,423.35,-1762.4999999999989,2022-03-08 06:35:04.224157+00:00,2022-03-08 07:00:06.253444+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32415.0,32539.0,-3420.0
42740,option,-100,151.1,150.4,-99.99999999999886,2022-03-08 06:40:00.688658+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15731.4,15728.7,-50.00000000010914
42741,option,-25,491.75,423.35,-1739.9999999999995,2022-03-08 06:40:00.607128+00:00,2022-03-08 07:00:06.253444+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32401.7,32539.0,-3752.499999999982
42742,option,-100,150.85,127.4,-2374.999999999999,2022-03-08 06:40:02.739016+00:00,2022-03-08 07:00:09.642427+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15731.4,15779.0,-5080.000000000036
42743,option,-100,168.0,144.55,-2374.999999999999,2022-03-08 06:45:01.108974+00:00,2022-03-08 07:00:09.642427+00:00,15650,pe,101,Nifty50 Every Candle_21,NIFTY,15740.0,15779.0,-4220.0
42744,option,-100,168.0,169.8,150.00000000000114,2022-03-08 06:45:00.982353+00:00,2022-03-08 07:30:02.044768+00:00,15650,pe,4,Nifty50 Pyramiding_10,NIFTY,15740.0,15728.7,809.9999999999272
42745,option,-100,168.05,169.8,145.0,2022-03-08 06:45:03.338771+00:00,2022-03-08 07:30:02.229425+00:00,15650,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15740.0,15728.7,809.9999999999272
42746,option,-100,168.05,170.65,229.99999999999943,2022-03-08 06:45:03.220188+00:00,2022-03-08 07:30:05.342485+00:00,15650,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15740.0,15728.7,809.9999999999272
42747,option,-25,479.35,423.35,-1430.0,2022-03-08 06:45:05.433130+00:00,2022-03-08 07:00:06.169543+00:00,32100,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32451.05,32539.0,-2518.750000000018
42748,option,-100,167.05,169.25,189.99999999999886,2022-03-08 06:45:05.369924+00:00,2022-03-08 07:20:01.511551+00:00,15650,pe,9,Nifty50 Affordable_9,NIFTY,15740.0,15730.0,680.0
42749,option,-25,475.0,423.35,-1321.2499999999995,2022-03-08 06:45:06.947519+00:00,2022-03-08 07:00:06.253444+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32451.05,32539.0,-2518.750000000018
42750,option,-100,168.85,191.35,2220.0,2022-03-08 06:55:01.257655+00:00,2022-03-08 07:30:02.044768+00:00,15700,pe,4,Nifty50 Pyramiding_10,NIFTY,15775.2,15728.7,4330.0
42751,option,-25,474.85,464.05,-300.0000000000003,2022-03-08 06:55:01.292074+00:00,2022-03-08 07:00:06.169543+00:00,32200,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32551.55,32539.0,-6.25000000001819
42752,option,-25,474.15,464.05,-282.49999999999915,2022-03-08 06:55:03.295296+00:00,2022-03-08 07:00:06.253444+00:00,32200,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32551.55,32539.0,-6.25000000001819
42753,option,-100,165.65,163.55,-239.99999999999943,2022-03-08 06:55:03.120184+00:00,2022-03-08 07:00:09.642427+00:00,15700,pe,101,Nifty50 Every Candle_21,NIFTY,15775.2,15779.0,-699.9999999999272
42755,option,25,453.45,394.1,-1513.749999999999,2022-03-08 07:00:02.076483+00:00,2022-03-08 07:10:10.281530+00:00,32800,ce,5,BankNifty_Single_Call_11_12,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42756,option,25,461.25,388.85,-1839.9999999999995,2022-03-08 07:00:06.253444+00:00,2022-03-08 07:15:09.708826+00:00,32800,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32539.0,32392.7,-3977.499999999982
42757,option,25,461.25,396.1,-1658.7499999999995,2022-03-08 07:00:06.169543+00:00,2022-03-08 07:10:00.707968+00:00,32800,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42758,option,25,461.25,390.5,-1798.75,2022-03-08 07:00:08.056796+00:00,2022-03-08 07:10:16.713038+00:00,32800,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42759,option,100,161.85,129.15,-3299.999999999999,2022-03-08 07:00:09.642427+00:00,2022-03-08 07:10:21.605933+00:00,15850,ce,101,Nifty50 Every Candle_21,NIFTY,15779.0,15712.0,-7020.0
42760,option,100,161.85,128.25,-3389.9999999999995,2022-03-08 07:00:08.485077+00:00,2022-03-08 07:10:27.143866+00:00,15850,ce,11,Nifty50_Single_Call_21_MV,NIFTY,15779.0,15712.0,-7020.0
42761,option,25,465.1,394.75,-1788.7500000000005,2022-03-08 07:00:10.763163+00:00,2022-03-08 07:10:04.907672+00:00,32800,ce,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32539.0,32389.95,-4046.249999999982
42762,option,25,482.7,464.95,-473.75,2022-03-08 07:05:00.934634+00:00,2022-03-08 07:15:09.708826+00:00,32600,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32415.0,32392.7,-877.4999999999818
42763,option,25,482.7,473.35,-263.74999999999915,2022-03-08 07:05:00.835198+00:00,2022-03-08 07:10:00.707968+00:00,32600,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32415.0,32389.95,-946.2499999999818
42764,option,100,163.9,149.1,-1510.0000000000011,2022-03-08 07:05:05.558312+00:00,2022-03-08 07:10:21.605933+00:00,15800,ce,101,Nifty50 Every Candle_21,NIFTY,15739.6,15712.0,-3080.0000000000364
42765,option,-100,166.45,169.25,250.00000000000114,2022-03-08 07:05:06.847628+00:00,2022-03-08 07:20:01.511551+00:00,15650,pe,9,Nifty50 Affordable_9,NIFTY,15739.6,15730.0,640.0000000000364
42766,option,-100,156.0,150.4,-589.9999999999994,2022-03-08 07:10:00.766823+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15712.0,15728.7,-1990.0000000000728
42767,option,-25,459.5,438.1,-564.9999999999994,2022-03-08 07:10:04.907672+00:00,2022-03-08 07:20:06.213675+00:00,32000,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42768,option,-25,458.95,438.1,-551.2499999999991,2022-03-08 07:10:00.707968+00:00,2022-03-08 07:20:03.608908+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42769,option,25,471.1,464.95,-183.75000000000085,2022-03-08 07:10:10.472922+00:00,2022-03-08 07:15:09.708826+00:00,32600,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32389.95,32392.7,-251.25
42771,option,-25,464.8,436.05,-748.75,2022-03-08 07:10:10.281530+00:00,2022-03-08 07:20:08.706006+00:00,32000,pe,5,BankNifty_Single_Call_11_12,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42772,option,-100,160.35,150.4,-1024.9999999999989,2022-03-08 07:10:18.435701+00:00,2022-03-08 07:30:02.229425+00:00,15600,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15712.0,15728.7,-1990.0000000000728
42773,option,-25,464.25,436.2,-731.2500000000002,2022-03-08 07:10:16.713038+00:00,2022-03-08 07:20:13.979756+00:00,32000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32389.95,32414.4,-931.2500000000182
42774,option,-100,160.9,134.3,-2689.9999999999995,2022-03-08 07:10:21.605933+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15712.0,15758.550000000001,-4975.000000000109
42775,option,-100,160.9,151.65,-955.0,2022-03-08 07:10:25.960569+00:00,2022-03-08 07:30:05.342485+00:00,15600,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15712.0,15728.7,-1990.0000000000728
42777,option,-100,161.7,133.0,-2899.999999999999,2022-03-08 07:10:27.143866+00:00,2022-03-08 07:45:15.420587+00:00,15600,pe,11,Nifty50_Single_Call_21_MV,NIFTY,15712.0,15758.550000000001,-4975.000000000109
42778,option,-100,161.25,149.15,-1239.9999999999995,2022-03-08 07:10:28.689175+00:00,2022-03-08 07:20:01.511551+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15712.0,15730.0,-2120.0
42779,option,-100,150.5,151.65,85.00000000000057,2022-03-08 07:15:01.544026+00:00,2022-03-08 07:30:05.342485+00:00,15600,pe,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15717.15,15728.7,-1475.0000000001091
