id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol
26041,option,25,463.05,346.0,-2956.2500000000005,2022-01-18 08:55:02.730462+00:00,2022-01-18 09:15:12.832664+00:00,38500,ce,100,BankNifty Every_Candle_87,BANKNIFTY
26042,option,25,461.3,358.1,-2609.9999999999995,2022-01-18 08:55:06.318607+00:00,2022-01-18 09:15:01.834416+00:00,38500,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
26043,option,-100,178.1,397.0,21860.0,2022-01-18 09:00:02.357215+00:00,2022-01-19 04:55:00.616096+00:00,18400,pe,4,Nifty50 Pyramiding_10,NIFTY
26044,option,-100,178.1,359.0,18060.0,2022-01-18 09:00:03.029963+00:00,2022-01-19 04:30:01.986655+00:00,18400,pe,101,Nifty50 Every Candle_21,NIFTY
26045,option,-25,486.15,974.5,12178.75,2022-01-18 09:00:07.059857+00:00,2022-01-19 06:25:03.657385+00:00,39100,pe,8,BankNifty_Testing_Affordable_20_Trades,BANKNIFTY
26046,option,-25,486.15,974.5,12178.75,2022-01-18 09:00:06.734282+00:00,2022-01-19 06:20:05.223254+00:00,39100,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26047,option,25,507.8,418.85,-2253.7499999999995,2022-01-18 09:00:09.874463+00:00,2022-01-18 09:15:01.834416+00:00,38400,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
26048,option,25,510.0,406.6,-2614.9999999999995,2022-01-18 09:00:10.459987+00:00,2022-01-18 09:15:12.832664+00:00,38400,ce,100,BankNifty Every_Candle_87,BANKNIFTY
26049,option,-100,182.8,397.0,21390.0,2022-01-18 09:05:00.368356+00:00,2022-01-19 04:55:00.616096+00:00,18400,pe,4,Nifty50 Pyramiding_10,NIFTY
26050,option,-100,182.8,359.0,17590.0,2022-01-18 09:05:00.506094+00:00,2022-01-19 04:30:01.986655+00:00,18400,pe,101,Nifty50 Every Candle_21,NIFTY
26051,option,-25,491.5,974.5,12045.0,2022-01-18 09:05:03.985452+00:00,2022-01-19 06:20:05.223254+00:00,39100,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26052,option,-25,493.9,974.5,11985.0,2022-01-18 09:05:02.719510+00:00,2022-01-19 06:20:00.688459+00:00,39100,pe,5,BankNifty_Single_Call_11_12,BANKNIFTY
26053,option,-25,492.35,974.5,12023.75,2022-01-18 09:05:07.119018+00:00,2022-01-19 06:25:03.657385+00:00,39100,pe,8,BankNifty_Testing_Affordable_20_Trades,BANKNIFTY
26054,option,25,502.05,406.6,-2416.2499999999995,2022-01-18 09:05:06.542934+00:00,2022-01-18 09:15:12.832664+00:00,38400,ce,100,BankNifty Every_Candle_87,BANKNIFTY
26055,option,25,504.65,418.85,-2174.999999999999,2022-01-18 09:05:09.705081+00:00,2022-01-18 09:15:01.834416+00:00,38400,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
26056,option,-100,174.15,345.0,17055.0,2022-01-18 09:10:01.373359+00:00,2022-01-19 04:55:00.616096+00:00,18350,pe,4,Nifty50 Pyramiding_10,NIFTY
26057,option,-25,501.25,877.9,9386.25,2022-01-18 09:10:01.460253+00:00,2022-01-19 06:25:03.657385+00:00,39000,pe,8,BankNifty_Testing_Affordable_20_Trades,BANKNIFTY
26058,option,-25,496.4,855.0,8935.0,2022-01-18 09:10:05.739189+00:00,2022-01-19 06:20:05.223254+00:00,39000,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26059,option,-100,171.75,310.15,13809.999999999998,2022-01-18 09:10:07.122723+00:00,2022-01-19 04:30:01.986655+00:00,18350,pe,101,Nifty50 Every Candle_21,NIFTY
26060,option,-100,171.75,301.7,12964.999999999998,2022-01-18 09:10:08.283784+00:00,2022-01-19 04:50:01.938788+00:00,18350,pe,11,Nifty50_Single_Call_21_MV,NIFTY
26061,option,25,497.2,487.55,-271.24999999999943,2022-01-18 09:10:09.459735+00:00,2022-01-18 09:15:01.834416+00:00,38300,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
26062,option,25,496.75,471.7,-656.2500000000002,2022-01-18 09:10:11.797210+00:00,2022-01-18 09:15:12.832664+00:00,38300,ce,100,BankNifty Every_Candle_87,BANKNIFTY
26063,option,-25,503.1,855.0,8767.5,2022-01-18 09:15:01.834416+00:00,2022-01-19 06:20:10.159285+00:00,39000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26064,option,-100,171.25,345.0,17345.0,2022-01-18 09:15:01.575523+00:00,2022-01-19 04:55:00.616096+00:00,18350,pe,4,Nifty50 Pyramiding_10,NIFTY
26065,option,-25,507.6,855.0,8655.0,2022-01-18 09:15:07.607420+00:00,2022-01-19 06:20:05.223254+00:00,39000,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26066,option,-100,177.95,310.15,13189.999999999998,2022-01-18 09:15:08.998620+00:00,2022-01-19 04:30:01.986655+00:00,18350,pe,101,Nifty50 Every Candle_21,NIFTY
26067,option,-25,511.25,877.9,9136.25,2022-01-18 09:15:09.873031+00:00,2022-01-19 06:25:03.657385+00:00,39000,pe,8,BankNifty_Testing_Affordable_20_Trades,BANKNIFTY
26068,option,-100,178.7,334.9,15589.999999999998,2022-01-18 09:15:11.313715+00:00,2022-01-19 03:45:11.332566+00:00,18350,pe,2,Nifty50 Pyramiding_1,NIFTY
26069,option,-100,182.0,310.15,12784.999999999998,2022-01-18 09:15:13.906484+00:00,2022-01-19 04:30:03.809945+00:00,18350,pe,9,Nifty50 Affordable_9,NIFTY
26070,option,-25,450.45,742.5,7271.25,2022-01-18 09:15:12.832664+00:00,2022-01-19 04:55:02.541167+00:00,38900,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26071,option,-100,164.7,300.0,13500.000000000002,2022-01-18 09:20:01.219385+00:00,2022-01-19 04:55:00.616096+00:00,18300,pe,4,Nifty50 Pyramiding_10,NIFTY
26072,option,-100,164.7,261.95,9695.0,2022-01-18 09:20:01.319913+00:00,2022-01-19 04:30:03.809945+00:00,18300,pe,9,Nifty50 Affordable_9,NIFTY
26073,option,25,514.55,397.95,-2944.999999999999,2022-01-18 09:20:03.827673+00:00,2022-01-18 09:30:04.795908+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
26074,option,-25,465.35,769.0,7561.249999999999,2022-01-18 09:20:05.137132+00:00,2022-01-19 06:20:05.223254+00:00,38900,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26075,option,-100,167.25,263.8,9625.000000000002,2022-01-18 09:20:06.428373+00:00,2022-01-19 04:30:01.986655+00:00,18300,pe,101,Nifty50 Every Candle_21,NIFTY
26076,option,-25,460.35,769.0,7686.249999999999,2022-01-18 09:20:07.715996+00:00,2022-01-19 06:20:10.159285+00:00,38900,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26077,option,-25,460.35,776.65,7877.499999999999,2022-01-18 09:20:08.776662+00:00,2022-01-19 06:25:03.657385+00:00,38900,pe,8,BankNifty_Testing_Affordable_20_Trades,BANKNIFTY
26078,option,-25,460.0,742.5,7032.5,2022-01-18 09:20:10.451042+00:00,2022-01-19 04:55:02.541167+00:00,38900,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26079,option,25,463.0,397.95,-1656.2500000000002,2022-01-18 09:25:01.624350+00:00,2022-01-18 09:30:04.795908+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
26080,option,-100,182.05,263.8,8145.0,2022-01-18 09:25:01.714559+00:00,2022-01-19 04:30:01.986655+00:00,18300,pe,101,Nifty50 Every Candle_21,NIFTY
26081,option,-100,150.35,254.7,10405.0,2022-01-18 09:25:04.250227+00:00,2022-01-19 04:55:00.616096+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
26082,option,-100,150.35,217.2,6654.999999999999,2022-01-18 09:25:04.325350+00:00,2022-01-19 04:30:03.809945+00:00,18250,pe,9,Nifty50 Affordable_9,NIFTY
26083,option,-25,466.5,651.55,4596.249999999999,2022-01-18 09:25:06.613588+00:00,2022-01-19 04:55:02.541167+00:00,38800,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26084,option,-25,466.5,679.35,5291.250000000001,2022-01-18 09:25:06.547527+00:00,2022-01-19 06:20:10.159285+00:00,38800,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26085,option,-25,467.85,695.75,5667.499999999999,2022-01-18 09:25:08.086493+00:00,2022-01-19 06:25:03.657385+00:00,38800,pe,8,BankNifty_Testing_Affordable_20_Trades,BANKNIFTY
26086,option,-25,467.85,675.0,5148.749999999999,2022-01-18 09:25:08.967322+00:00,2022-01-19 06:20:05.223254+00:00,38800,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26087,option,-100,160.55,254.7,9384.999999999998,2022-01-18 09:30:00.834913+00:00,2022-01-19 04:55:00.616096+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
26088,option,-100,159.45,218.0,5825.000000000001,2022-01-18 09:30:01.010267+00:00,2022-01-19 04:30:01.986655+00:00,18250,pe,101,Nifty50 Every Candle_21,NIFTY
26089,option,-25,494.9,675.0,4472.500000000001,2022-01-18 09:30:04.795908+00:00,2022-01-19 06:20:03.616031+00:00,38800,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26090,option,-25,495.0,675.0,4470.0,2022-01-18 09:30:03.128270+00:00,2022-01-19 06:20:05.223254+00:00,38800,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26091,option,-25,503.2,679.35,4373.750000000001,2022-01-18 09:30:07.461953+00:00,2022-01-19 06:20:10.159285+00:00,38800,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26092,option,-25,503.2,654.8,3759.999999999999,2022-01-18 09:30:07.422046+00:00,2022-01-18 09:55:03.062302+00:00,38800,pe,1,BankNifty Pyramiding_1,BANKNIFTY
26093,option,-100,163.05,236.1,7274.999999999998,2022-01-18 09:30:08.953029+00:00,2022-01-19 03:45:11.332566+00:00,18250,pe,2,Nifty50 Pyramiding_1,NIFTY
26094,option,-100,159.85,217.2,5704.999999999999,2022-01-18 09:30:10.021999+00:00,2022-01-19 04:30:03.809945+00:00,18250,pe,9,Nifty50 Affordable_9,NIFTY
26095,option,-25,506.25,651.55,3602.499999999999,2022-01-18 09:30:11.499689+00:00,2022-01-19 04:55:02.541167+00:00,38800,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26096,option,-100,163.1,218.0,5460.000000000001,2022-01-18 09:35:01.123438+00:00,2022-01-19 04:30:01.986655+00:00,18250,pe,101,Nifty50 Every Candle_21,NIFTY
26097,option,-100,162.85,217.2,5404.999999999999,2022-01-18 09:35:03.427735+00:00,2022-01-19 04:30:03.809945+00:00,18250,pe,9,Nifty50 Affordable_9,NIFTY
26098,option,-100,163.1,254.7,9130.0,2022-01-18 09:35:01.048351+00:00,2022-01-19 04:55:00.616096+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
26099,option,-25,495.0,590.0,2345.0,2022-01-18 09:35:07.033235+00:00,2022-01-19 06:20:03.616031+00:00,38700,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26100,option,-100,164.25,236.1,7154.999999999999,2022-01-18 09:35:05.850671+00:00,2022-01-19 03:45:11.332566+00:00,18250,pe,2,Nifty50 Pyramiding_1,NIFTY
26101,option,-25,492.1,590.0,2417.4999999999995,2022-01-18 09:35:09.793280+00:00,2022-01-19 06:20:05.223254+00:00,38700,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26102,option,-25,492.1,594.6,2532.5,2022-01-18 09:35:11.253604+00:00,2022-01-19 06:20:10.159285+00:00,38700,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26103,option,-25,492.1,566.35,1826.25,2022-01-18 09:35:10.419268+00:00,2022-01-19 04:55:02.541167+00:00,38700,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26104,option,-100,168.9,254.7,8549.999999999998,2022-01-18 09:40:00.494455+00:00,2022-01-19 04:55:00.616096+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
26105,option,-100,168.9,218.0,4879.999999999999,2022-01-18 09:40:00.638737+00:00,2022-01-19 04:30:01.986655+00:00,18250,pe,101,Nifty50 Every Candle_21,NIFTY
26106,option,-100,170.8,217.2,4609.999999999998,2022-01-18 09:40:05.537464+00:00,2022-01-19 04:30:03.809945+00:00,18250,pe,9,Nifty50 Affordable_9,NIFTY
26107,option,-25,512.3,508.6,-122.4999999999983,2022-01-18 09:40:05.751729+00:00,2022-01-19 06:20:03.616031+00:00,38600,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26108,option,-25,514.25,508.6,-171.24999999999943,2022-01-18 09:40:10.231736+00:00,2022-01-19 06:20:05.223254+00:00,38600,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26109,option,-25,516.4,514.9,-67.5,2022-01-18 09:40:15.651368+00:00,2022-01-19 06:20:10.159285+00:00,38600,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26110,option,-25,514.7,484.75,-778.7500000000011,2022-01-18 09:40:12.527308+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26111,option,-100,152.9,208.45,5524.999999999998,2022-01-18 09:45:00.850215+00:00,2022-01-19 04:55:00.616096+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
26112,option,-100,155.0,173.8,1850.0000000000011,2022-01-18 09:45:02.547360+00:00,2022-01-19 04:30:03.809945+00:00,18200,pe,9,Nifty50 Affordable_9,NIFTY
26113,option,-25,479.5,433.65,-1176.2500000000005,2022-01-18 09:45:04.225732+00:00,2022-01-19 06:20:03.616031+00:00,38500,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26114,option,-100,154.0,175.75,2145.0,2022-01-18 09:45:00.963675+00:00,2022-01-19 04:30:01.986655+00:00,18200,pe,101,Nifty50 Every Candle_21,NIFTY
26115,option,-25,490.05,433.65,-1440.000000000001,2022-01-18 09:45:04.843062+00:00,2022-01-19 06:20:05.223254+00:00,38500,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26116,option,-25,497.55,413.35,-2134.9999999999995,2022-01-18 09:45:05.752284+00:00,2022-01-19 04:55:02.541167+00:00,38500,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26117,option,-25,497.55,437.0,-1543.7500000000002,2022-01-18 09:45:06.858581+00:00,2022-01-19 06:20:10.159285+00:00,38500,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26118,option,-100,174.15,218.0,4354.999999999999,2022-01-18 09:50:01.274160+00:00,2022-01-19 04:30:01.986655+00:00,18250,pe,101,Nifty50 Every Candle_21,NIFTY
26119,option,-100,174.15,254.7,8024.999999999998,2022-01-18 09:50:01.157654+00:00,2022-01-19 04:55:00.616096+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
26120,option,-100,178.15,217.2,3874.999999999998,2022-01-18 09:50:06.246859+00:00,2022-01-19 04:30:03.809945+00:00,18250,pe,9,Nifty50 Affordable_9,NIFTY
26123,option,-100,174.85,236.1,6095.0,2022-01-18 09:50:14.067691+00:00,2022-01-19 03:45:11.332566+00:00,18250,pe,2,Nifty50 Pyramiding_1,NIFTY
26124,option,-25,490.5,508.6,422.50000000000057,2022-01-18 09:50:15.557733+00:00,2022-01-19 06:20:03.616031+00:00,38600,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26125,option,-25,482.9,508.6,612.5000000000011,2022-01-18 09:50:17.653268+00:00,2022-01-19 06:20:05.223254+00:00,38600,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26126,option,-25,490.5,506.0,357.5,2022-01-18 09:50:15.730366+00:00,2022-01-18 09:55:03.062302+00:00,38600,pe,1,BankNifty Pyramiding_1,BANKNIFTY
26127,option,-25,484.0,484.75,-11.25,2022-01-18 09:50:23.000208+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26128,option,-100,171.3,254.7,8309.999999999998,2022-01-18 09:55:00.797569+00:00,2022-01-19 04:55:00.616096+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
26129,option,-100,171.3,218.0,4639.999999999999,2022-01-18 09:55:00.923711+00:00,2022-01-19 04:30:01.986655+00:00,18250,pe,101,Nifty50 Every Candle_21,NIFTY
26131,option,-100,171.3,217.2,4559.999999999998,2022-01-18 09:55:02.570107+00:00,2022-01-19 04:30:03.809945+00:00,18250,pe,9,Nifty50 Affordable_9,NIFTY
26132,option,-25,506.0,508.6,35.00000000000057,2022-01-18 09:55:04.411783+00:00,2022-01-19 06:20:05.223254+00:00,38600,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26133,option,-25,504.0,484.75,-511.25,2022-01-18 09:55:04.839546+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26134,option,25,473.6,288.45,-4658.750000000001,2022-01-18 09:55:03.062302+00:00,2022-01-19 04:15:06.762197+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
26135,option,-100,158.8,135.5,-2360.000000000001,2022-01-19 03:45:11.279460+00:00,2022-01-19 04:30:03.809945+00:00,18150,pe,9,Nifty50 Affordable_9,NIFTY
26136,option,-100,158.8,166.9,779.9999999999994,2022-01-19 03:45:13.006786+00:00,2022-01-19 04:55:00.616096+00:00,18150,pe,4,Nifty50 Pyramiding_10,NIFTY
26137,option,-25,465.95,285.6,-4538.749999999999,2022-01-19 03:45:13.617983+00:00,2022-01-19 04:55:02.541167+00:00,38300,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26138,option,-100,158.45,137.25,-2149.999999999999,2022-01-19 03:45:14.002269+00:00,2022-01-19 04:30:01.986655+00:00,18150,pe,101,Nifty50 Every Candle_21,NIFTY
26139,option,100,178.15,168.7,-975.0000000000017,2022-01-19 03:45:11.332566+00:00,2022-01-19 04:35:02.493382+00:00,17900,ce,2,Nifty50 Pyramiding_1,NIFTY
26140,option,25,506.75,486.05,-547.4999999999998,2022-01-19 03:45:14.564352+00:00,2022-01-19 04:15:06.762197+00:00,37600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
26141,option,-100,180.4,208.45,2774.999999999998,2022-01-19 03:50:01.341906+00:00,2022-01-19 04:55:00.616096+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
26142,option,-100,176.65,175.75,-120.00000000000057,2022-01-19 03:50:06.553857+00:00,2022-01-19 04:30:01.986655+00:00,18200,pe,101,Nifty50 Every Candle_21,NIFTY
26143,option,-25,485.25,345.5,-3523.75,2022-01-19 03:50:04.346690+00:00,2022-01-19 04:55:02.541167+00:00,38400,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26144,option,-100,162.1,175.75,1335.0000000000005,2022-01-19 03:55:01.021348+00:00,2022-01-19 04:30:01.986655+00:00,18200,pe,101,Nifty50 Every Candle_21,NIFTY
26145,option,-100,162.1,208.45,4604.999999999999,2022-01-19 03:55:01.079837+00:00,2022-01-19 04:55:00.616096+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
26146,option,-25,510.5,413.35,-2458.7499999999995,2022-01-19 03:55:03.052312+00:00,2022-01-19 04:55:02.541167+00:00,38500,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26147,option,-100,153.55,208.45,5459.999999999998,2022-01-19 04:00:02.938902+00:00,2022-01-19 04:55:00.616096+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
26148,option,-25,519.2,484.75,-891.2500000000011,2022-01-19 04:00:05.261576+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26149,option,-100,153.55,175.75,2189.999999999999,2022-01-19 04:00:02.641460+00:00,2022-01-19 04:30:01.986655+00:00,18200,pe,101,Nifty50 Every Candle_21,NIFTY
26150,option,-100,153.75,166.9,1285.0000000000005,2022-01-19 04:05:00.618372+00:00,2022-01-19 04:55:00.616096+00:00,18150,pe,4,Nifty50 Pyramiding_10,NIFTY
26151,option,-100,156.4,137.25,-1945.0000000000005,2022-01-19 04:05:00.776971+00:00,2022-01-19 04:30:01.986655+00:00,18150,pe,101,Nifty50 Every Candle_21,NIFTY
26152,option,-25,451.55,345.5,-2681.2500000000005,2022-01-19 04:05:02.410210+00:00,2022-01-19 04:55:02.541167+00:00,38400,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26153,option,-100,151.25,129.65,-2189.9999999999995,2022-01-19 04:10:00.460408+00:00,2022-01-19 04:55:00.616096+00:00,18100,pe,4,Nifty50 Pyramiding_10,NIFTY
26154,option,-100,151.25,104.5,-4705.0,2022-01-19 04:10:00.598035+00:00,2022-01-19 04:30:01.986655+00:00,18100,pe,101,Nifty50 Every Candle_21,NIFTY
26155,option,-25,501.25,345.5,-3923.75,2022-01-19 04:10:02.131722+00:00,2022-01-19 04:55:02.541167+00:00,38400,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26156,option,-100,160.95,129.65,-3159.999999999998,2022-01-19 04:15:01.505501+00:00,2022-01-19 04:55:00.616096+00:00,18100,pe,4,Nifty50 Pyramiding_10,NIFTY
26157,option,-100,163.5,104.5,-5930.0,2022-01-19 04:15:03.252845+00:00,2022-01-19 04:30:01.986655+00:00,18100,pe,101,Nifty50 Every Candle_21,NIFTY
26158,option,-25,513.5,362.6,-3802.4999999999995,2022-01-19 04:15:01.593439+00:00,2022-01-19 06:20:03.616031+00:00,38400,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26159,option,-25,513.5,345.5,-4230.0,2022-01-19 04:15:04.916324+00:00,2022-01-19 04:55:02.541167+00:00,38400,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26160,option,-25,512.0,362.6,-3764.9999999999995,2022-01-19 04:15:06.247755+00:00,2022-01-19 06:20:05.223254+00:00,38400,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26161,option,-25,512.0,430.45,-2068.75,2022-01-19 04:15:06.762197+00:00,2022-01-19 04:25:05.050152+00:00,38400,pe,1,BankNifty Pyramiding_1,BANKNIFTY
26162,option,-25,510.0,367.0,-3605.0,2022-01-19 04:15:06.888693+00:00,2022-01-19 06:20:10.159285+00:00,38400,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26163,option,-100,158.5,166.9,810.0000000000006,2022-01-19 04:20:01.323913+00:00,2022-01-19 04:55:00.616096+00:00,18150,pe,4,Nifty50 Pyramiding_10,NIFTY
26164,option,-100,158.5,137.25,-2155.0,2022-01-19 04:20:01.469768+00:00,2022-01-19 04:30:01.986655+00:00,18150,pe,101,Nifty50 Every Candle_21,NIFTY
26165,option,-25,509.85,413.35,-2442.5,2022-01-19 04:20:05.517781+00:00,2022-01-19 04:55:02.541167+00:00,38500,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26166,option,-25,509.85,433.65,-1935.0000000000011,2022-01-19 04:20:07.423545+00:00,2022-01-19 06:20:05.223254+00:00,38500,pe,7,BankNifty_Affordable_20_Trades,BANKNIFTY
26167,option,-25,507.45,433.65,-1875.0000000000002,2022-01-19 04:20:03.032425+00:00,2022-01-19 06:20:03.616031+00:00,38500,pe,3,BankNifty Pyramiding_10,BANKNIFTY
26168,option,-25,507.2,437.0,-1784.9999999999998,2022-01-19 04:20:09.386273+00:00,2022-01-19 06:20:10.159285+00:00,38500,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
26169,option,-100,160.85,166.9,575.0000000000011,2022-01-19 04:25:01.196166+00:00,2022-01-19 04:55:00.616096+00:00,18150,pe,4,Nifty50 Pyramiding_10,NIFTY
26171,option,-100,160.85,137.25,-2389.9999999999995,2022-01-19 04:25:01.342350+00:00,2022-01-19 04:30:01.986655+00:00,18150,pe,101,Nifty50 Every Candle_21,NIFTY
26173,option,-25,504.1,413.35,-2298.75,2022-01-19 04:25:06.309101+00:00,2022-01-19 04:55:02.541167+00:00,38500,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26174,option,25,472.9,475.3,30.000000000000853,2022-01-19 04:25:05.050152+00:00,2022-01-19 05:25:02.638756+00:00,37700,ce,1,BankNifty Pyramiding_1,BANKNIFTY
26175,option,100,171.2,135.9,-3559.999999999998,2022-01-19 04:30:01.986655+00:00,2022-01-19 05:00:01.909301+00:00,17900,ce,101,Nifty50 Every Candle_21,NIFTY
26177,option,100,173.25,136.35,-3720.0000000000005,2022-01-19 04:30:03.809945+00:00,2022-01-19 05:00:02.884972+00:00,17900,ce,9,Nifty50 Affordable_9,NIFTY
26178,option,-25,505.8,484.75,-556.2500000000002,2022-01-19 04:30:03.916188+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26180,option,100,168.7,135.9,-3309.999999999998,2022-01-19 04:35:00.780155+00:00,2022-01-19 05:00:01.909301+00:00,17900,ce,101,Nifty50 Every Candle_21,NIFTY
26181,option,-100,178.15,232.95,5449.999999999998,2022-01-19 04:35:02.493382+00:00,2022-01-19 06:00:07.274319+00:00,18200,pe,2,Nifty50 Pyramiding_1,NIFTY
26182,option,-25,501.0,484.75,-436.25,2022-01-19 04:35:03.273484+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26183,option,25,471.55,399.3,-1836.25,2022-01-19 04:35:02.532713+00:00,2022-01-19 05:25:02.638756+00:00,37800,ce,1,BankNifty Pyramiding_1,BANKNIFTY
26184,option,100,168.0,135.9,-3239.9999999999995,2022-01-19 04:40:00.887408+00:00,2022-01-19 05:00:01.909301+00:00,17900,ce,101,Nifty50 Every Candle_21,NIFTY
26185,option,-25,507.75,484.75,-605.0,2022-01-19 04:40:02.778116+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26186,option,-25,485.0,484.75,-36.25,2022-01-19 04:45:02.529870+00:00,2022-01-19 04:55:02.541167+00:00,38600,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26187,option,100,166.25,135.9,-3064.9999999999995,2022-01-19 04:45:01.536790+00:00,2022-01-19 05:00:01.909301+00:00,17900,ce,101,Nifty50 Every Candle_21,NIFTY
26188,option,100,179.55,135.9,-4395.000000000001,2022-01-19 04:50:01.931120+00:00,2022-01-19 05:00:01.909301+00:00,17900,ce,101,Nifty50 Every Candle_21,NIFTY
26189,option,100,178.0,116.8,-6150.0,2022-01-19 04:50:01.938788+00:00,2022-01-19 05:35:00.924141+00:00,17900,ce,11,Nifty50_Single_Call_21_MV,NIFTY
26190,option,-25,462.8,566.35,2558.7500000000005,2022-01-19 04:50:06.718766+00:00,2022-01-19 04:55:02.541167+00:00,38700,pe,100,BankNifty Every_Candle_87,BANKNIFTY
26191,option,100,180.0,176.1,-420.00000000000057,2022-01-19 04:55:00.616096+00:00,2022-01-19 05:00:01.176584+00:00,17850,ce,4,Nifty50 Pyramiding_10,NIFTY
26192,option,100,180.0,172.6,-770.0000000000006,2022-01-19 04:55:00.719785+00:00,2022-01-19 05:00:01.909301+00:00,17850,ce,101,Nifty50 Every Candle_21,NIFTY
26193,option,25,483.85,399.3,-2143.7500000000005,2022-01-19 04:55:02.541167+00:00,2022-01-19 05:25:02.648559+00:00,37800,ce,100,BankNifty Every_Candle_87,BANKNIFTY
26194,option,-100,170.95,190.15,1890.0000000000018,2022-01-19 05:00:01.176584+00:00,2022-01-19 06:55:01.862238+00:00,18150,pe,4,Nifty50 Pyramiding_10,NIFTY
26195,option,-100,173.1,178.0,460.00000000000057,2022-01-19 05:00:02.884972+00:00,2022-01-19 06:30:12.644529+00:00,18150,pe,9,Nifty50 Affordable_9,NIFTY
